model,benchmark_value,TP,TN,FP,FN,AUC,training_set,val_set,loss,optimizer,lr,epochs,batch_size,balance,fft_len,fft_overlap,chunks,image_size,val_ratio,resampling,BENCHMARK_AUC,VAL_AUC_MAX,AUC_MAX,history_file,configfile
src.cnn.models.ga.6.model_16,77.0,133.0,65.0,39.0,38.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7687246203422546,0.7687246203422546,0.8056979775428772,1d22e108-71da-4716-b378-051ef2df6b6c.json,config_16.yaml
src.cnn.models.ga.6.model_17,85.0,157.0,33.0,71.0,14.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7242465615272522,0.7444050312042236,0.7040298581123352,a5f6a596-d2b7-4519-abfc-885ad0302fc7.json,config_17.yaml
src.cnn.models.ga.6.model_18,84.0,159.0,32.0,72.0,12.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6909019351005554,0.7392600178718567,0.7811069488525391,cd62b24c-9b36-436a-b4a5-3d48f44f340a.json,config_18.yaml
src.cnn.models.ga.6.model_19,77.0,147.0,51.0,53.0,24.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7395973801612854,0.7428025603294373,0.7555559277534485,4f165c0f-3263-46d9-9029-48240375fd28.json,config_19.yaml
src.cnn.models.ga.6.model_20,72.0,149.0,54.0,50.0,22.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.747947633266449,0.7614991068840027,0.742644727230072,e6ea5aba-21ae-4038-8061-64583fe84c7a.json,config_20.yaml
src.cnn.models.ga.6.model_21,87.0,156.0,32.0,72.0,15.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7315845489501953,0.7382478713989258,0.7494986653327942,80599387-94f8-4cbb-80c7-c054dccdda7b.json,config_21.yaml
src.cnn.models.ga.6.model_22,100.0,165.0,10.0,94.0,6.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6182522773742676,0.695006787776947,0.6818575859069824,58b57bbc-07f6-4b6c-9ffc-5b3c6dce3680.json,config_22.yaml
src.cnn.models.ga.6.model_23,77.0,154.0,44.0,60.0,17.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7502530217170715,0.7581253051757812,0.7771533727645874,314939a2-b16b-403c-8b6d-a21196fdc2e5.json,config_23.yaml
src.cnn.models.ga.6.model_24,82.0,137.0,56.0,48.0,34.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.748481810092926,0.7668409943580627,0.74664306640625,9964361b-45e8-4148-8d77-aa72701522b9.json,config_24.yaml
src.cnn.models.ga.6.model_25,82.0,137.0,56.0,48.0,34.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7401034235954285,0.7566069960594177,0.7783789038658142,cb68322e-882c-4fcf-b474-72dc91f54e66.json,config_25.yaml
src.cnn.models.ga.6.model_26,73.0,135.0,67.0,37.0,36.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7690902352333069,0.771620512008667,0.8161446452140808,e86c1526-35a0-4171-b20e-cf9e07c0c4d9.json,config_26.yaml
src.cnn.models.ga.6.model_27,89.0,155.0,31.0,73.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6610998511314392,0.7164867520332336,0.7411460280418396,1271fa31-02fe-4c6c-91ff-dca70983cba0.json,config_27.yaml
src.cnn.models.ga.6.model_28,78.0,156.0,41.0,63.0,15.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.727760910987854,0.7449392080307007,0.7355341911315918,b983e27f-f35d-493c-b176-6a1b6690a92a.json,config_28.yaml
src.cnn.models.ga.6.model_29,78.0,165.0,32.0,72.0,6.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7041161060333252,0.7545546889305115,0.8205845355987549,18c377e7-75b0-42ba-b33f-fbd978acad73.json,config_29.yaml
src.cnn.models.ga.6.model_30,77.0,149.0,49.0,55.0,22.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.747357189655304,0.7582939863204956,0.7976605296134949,4a5cc65e-1419-4e43-92c8-f7b4b538e668.json,config_30.yaml
src.cnn.models.ga.6.model_31,87.0,159.0,29.0,75.0,12.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.001,60,19,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7475820779800415,0.7475820779800415,0.9438034892082214,0b0b8fef-509b-44c2-bc17-fce2970182e5.json,config_31.yaml
src.cnn.models.ga.6.model_32,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,260,76,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5127924084663391,0.6249156594276428,1.0,7a1b86d3-f705-4432-b7f4-f72ed62b05d7.json,config_32.yaml
src.cnn.models.ga.6.model_33,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,0.0001,33,96,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.519652247428894,58c42bff-0c14-4604-8b78-28b52bca44a8.json,config_33.yaml
src.cnn.models.ga.6.model_34,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.001,196,14,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5279464721679688,0.5273367166519165,c243c12b-5234-4de0-9a96-1a2331c46eb3.json,config_34.yaml
src.cnn.models.ga.6.model_35,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,SGD,0.0001,417,26,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5310953855514526,0.5125980377197266,7dd70b12-0db2-4440-b5f9-11b2749b8b6b.json,config_35.yaml
src.cnn.models.ga.6.model_36,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,0.01,240,73,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5980094075202942,0.5628587603569031,e60a674c-3f58-4e34-bcfe-9e7b41f6706f.json,config_36.yaml
src.cnn.models.ga.6.model_37,142.0,46.0,87.0,17.0,125.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,66,106,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5386301875114441,0.5829116106033325,0.5869343876838684,e17e1399-abf6-40df-8302-1af492df5504.json,config_37.yaml
src.cnn.models.ga.6.model_38,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,SGD,0.001,74,63,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5674482583999634,0.5260674357414246,1c87ac7d-8693-4e0b-bf71-fc1ee8f899e5.json,config_38.yaml
src.cnn.models.ga.6.model_39,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.01,495,74,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5687978267669678,0.5687978267669678,0.5218901634216309,68d665ed-53f2-4c07-96e8-79fd2baf6db0.json,config_39.yaml
src.cnn.models.ga.6.model_40,171.0,0.0,104.0,0.0,171.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,1e-05,360,85,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5611223578453064,0.5309382081031799,d7542c28-7c2b-4f5e-a7f1-6e8a4f9842d4.json,config_40.yaml
src.cnn.models.ga.7.model_1,81.0,135.0,59.0,45.0,36.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.745276689529419,0.7677687406539917,0.8380008339881897,33d78dd8-0ac1-4795-afdf-41e7323e0eb1.json,config_1.yaml
src.cnn.models.ga.7.model_2,90.0,144.0,41.0,63.0,27.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6798245906829834,0.7422683238983154,0.7143412232398987,f11cb417-4fe1-454e-bcd9-ba1876fd5b98.json,config_2.yaml
src.cnn.models.ga.7.model_3,77.0,154.0,44.0,60.0,17.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7232062816619873,0.7428587675094604,0.7518270611763,10fe1b3d-3509-4b8c-a404-21ee21fa51b2.json,config_3.yaml
src.cnn.models.ga.7.model_4,76.0,150.0,49.0,55.0,21.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7439833283424377,0.7668972015380859,0.80938321352005,568cda92-bc86-462a-9a08-49663910f4bc.json,config_4.yaml
src.cnn.models.ga.7.model_5,87.0,159.0,29.0,75.0,12.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.725652277469635,0.7430274486541748,0.7150289416313171,df3511c6-020d-44ef-85fc-8970f2e731b1.json,config_5.yaml
src.cnn.models.ga.7.model_6,77.0,142.0,56.0,48.0,29.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7531207799911499,0.761161744594574,0.7817129492759705,356e02ed-009f-4260-ad7a-01817959e89e.json,config_6.yaml
src.cnn.models.ga.7.model_7,75.0,148.0,52.0,52.0,23.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7473009824752808,0.7579565048217773,0.7906471490859985,41e1a898-ba5c-45b2-a3f1-e88c04bf9ed5.json,config_7.yaml
src.cnn.models.ga.7.model_8,83.0,122.0,70.0,34.0,49.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7480038404464722,0.7498313188552856,0.778883695602417,a1fd7127-da94-4654-86ee-a241202919b8.json,config_8.yaml
src.cnn.models.ga.7.model_9,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.7200855016708374,0.6692761182785034,0a00efdd-437e-4903-9d67-f3dc64577ee7.json,config_9.yaml
src.cnn.models.ga.7.model_10,74.0,139.0,62.0,42.0,32.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7647042274475098,0.7647042274475098,0.7835666537284851,3be2a117-a35b-4797-9c34-4e446b4217c1.json,config_10.yaml
src.cnn.models.ga.7.model_11,85.0,125.0,65.0,39.0,46.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7650978565216064,0.7695119976997375,0.8539620637893677,aad821b3-c51a-4608-b9b8-bdf8cb3aa54d.json,config_11.yaml
src.cnn.models.ga.7.model_12,84.0,114.0,77.0,27.0,57.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7390913367271423,0.7697649598121643,0.8140836954116821,151f19ac-726d-41bf-b138-cfb742dea466.json,config_12.yaml
src.cnn.models.ga.7.model_13,87.0,116.0,72.0,32.0,55.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7326529622077942,0.743674099445343,0.8185100555419922,0fe3aa6d-d61c-4526-81ad-323592bea2a2.json,config_13.yaml
src.cnn.models.ga.7.model_14,80.0,143.0,52.0,52.0,28.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7426056861877441,0.7512089014053345,0.7607845664024353,299fbce5-3fd1-4ced-81b4-4d5f8489fe7f.json,config_14.yaml
src.cnn.models.ga.7.model_15,77.0,150.0,48.0,56.0,21.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7477507591247559,0.7564383745193481,0.7793971300125122,60b39565-47c7-4964-a015-54eea25ef6d3.json,config_15.yaml
src.cnn.models.ga.7.model_16,87.0,146.0,42.0,62.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6966374516487122,0.7371795773506165,0.7056306600570679,1608cf08-e450-4b57-adb8-83c4d588b4e8.json,config_16.yaml
src.cnn.models.ga.7.model_17,81.0,145.0,49.0,55.0,26.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7512089610099792,0.767346978187561,0.7585320472717285,36e0e565-3cde-4a09-906b-7062657778f0.json,config_17.yaml
src.cnn.models.ga.7.model_18,84.0,158.0,33.0,71.0,13.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7476664781570435,0.753598690032959,0.7352189421653748,5798b556-11c4-41c4-a0e8-7c9402147bd0.json,config_18.yaml
src.cnn.models.ga.7.model_19,79.0,143.0,53.0,51.0,28.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7374887466430664,0.7469635605812073,0.76209956407547,a5ad9fa1-e639-4440-937f-82e857b77428.json,config_19.yaml
src.cnn.models.ga.7.model_20,76.0,147.0,52.0,52.0,24.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7496345639228821,0.7533175945281982,0.7724294662475586,45be8646-82f8-48ab-ba19-0e5f55ba66bf.json,config_20.yaml
src.cnn.models.ga.7.model_21,83.0,155.0,37.0,67.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.737348198890686,0.7388101816177368,0.7872099876403809,e6e7a487-91eb-403c-ae6e-ca34a73cbf19.json,config_21.yaml
